Date,Close,High,Low,Open,Volume
2020-10-22,33.021907806396484,35.14474473680769,33.021907806396484,34.908873966762,329771200
2020-10-26,33.49365234375,34.67300629951584,33.021910761443664,33.021910761443664,197383800
2020-10-27,33.729522705078125,33.96539349322553,33.25778112878333,33.49365191693072,78598800
2020-10-28,32.314300537109375,34.20126699183109,32.07842973026916,33.96539618499087,192663900
2020-10-29,32.5501708984375,32.5501708984375,30.89907527315444,31.606687683990035,81676300
2020-10-30,33.25778579711914,33.72952743963147,32.07843169083832,32.55017333335065,96988600
2020-11-02,33.021907806396484,33.493649346487864,32.7860370363508,33.25777857644218,30949500
2020-11-03,33.021907806396484,33.493649346487864,32.7860370363508,33.25777857644218,36524300
2020-11-04,33.021907806396484,33.493649346487864,32.7860370363508,33.021907806396484,34627200
2020-11-05,33.49365234375,33.72952313490317,33.021910761443664,33.021910761443664,51576700
2020-11-06,33.021907806396484,33.493649346487864,33.021907806396484,33.25777857644218,24630200
2020-11-09,33.021907806396484,33.25777857644218,32.7860370363508,33.25777857644218,28019200
2020-11-10,32.5501708984375,33.021912505661234,32.078429291213766,32.5501708984375,81797400
2020-11-11,32.5501708984375,32.78604170204937,32.31430009482563,32.78604170204937,20771300
2020-11-12,35.14474868774414,35.61649028086822,32.31429912899964,32.55016992556169,214232100
2020-11-13,35.14474868774414,35.14474868774414,34.437136298058014,34.9088778911821,71762200
2020-11-16,36.79584503173828,36.79584503173828,35.14474942133977,35.38062022282527,92208600
2020-11-17,36.79584503173828,37.73932823768029,36.088232627281776,36.55997423025278,97817300
2020-11-18,36.3240966796875,37.50345046798904,35.616484406706576,36.55996743734781,69864000
2020-11-19,36.3240966796875,37.031708952668424,36.08822592202719,36.3240966796875,33330800
2020-11-20,37.267578125,37.267578125,36.32409513449367,36.55996588212025,40564200
2020-11-23,37.73932647705078,37.97519726753235,37.26758489608765,37.73932647705078,59009200
2020-11-24,36.79584503173828,37.73932823768029,36.55997423025278,37.503457436194786,49419600
2020-11-25,36.79584503173828,37.503457436194786,36.088232627281776,37.031715833223785,39429200
2020-11-26,39.15454864501953,39.39041941998953,37.50345322022955,37.50345322022955,83371800
2020-11-27,39.15454864501953,39.62629019495952,38.21106554513954,39.39041941998953,69803500
2020-11-30,39.86216735839844,40.33390898394161,38.91868410731208,39.15455492008368,61328600
2020-12-01,41.04151916503906,41.04151916503906,39.86216516604369,40.333906765641835,35099100
2020-12-02,40.8056526184082,41.51326509155979,40.33391096964048,41.04152344279207,36576700
2020-12-03,41.74913024902344,41.74913024902344,40.80564707955398,41.04151787192134,19186300
2020-12-04,40.56977462768555,41.74912854128106,40.33390384496645,41.74912854128106,42615800
2020-12-08,40.56977462768555,41.74912854128106,40.33390384496645,40.56977462768555,47704500
2020-12-09,40.0980339050293,41.51325863108916,39.86216311735266,40.80564626805923,55732800
2020-12-14,41.51326370239258,41.51326370239258,40.09803880344737,40.569780436429106,45019200
2020-12-15,41.51326370239258,41.98500533537431,40.80565125291998,41.51326370239258,39888200
2020-12-16,41.04151916503906,41.74913156443629,40.80564836523999,41.51326076463722,25478100
2020-12-17,39.86216735839844,41.513263047799555,39.86216735839844,41.04152142225638,52389600
2020-12-18,40.0980339050293,40.56977548038258,39.39042154199937,39.86216311735266,36045000
2020-12-21,38.21107482910156,39.62629982277199,38.21107482910156,38.91868732593678,40935100
2020-12-22,39.62629699707031,39.62629699707031,37.97520128885905,38.44694291977655,37626300
2020-12-23,39.62629699707031,40.333909443446565,39.154555366152806,39.62629699707031,33130400
2020-12-24,40.0980339050293,40.0980339050293,38.91867996664608,39.62629232967601,21655700
2020-12-25,40.33390426635742,40.805645836724175,39.62629191080729,40.33390426635742,31517900
2020-12-28,38.91868209838867,40.56977770256274,38.91868209838867,40.33390690196645,33323600
2020-12-29,39.15454864501953,39.39041941998953,38.68280709507954,39.15454864501953,18209400
2020-12-30,39.15454864501953,39.62629019495952,38.918677870049535,39.15454864501953,19296400
2021-01-04,39.62629699707031,39.62629699707031,38.44694291977655,38.44694291977655,17248300
2021-01-05,40.33390426635742,40.33390426635742,39.15455034044054,39.62629191080729,37228000
2021-01-06,39.86216735839844,40.569779796713206,39.39042573285526,40.569779796713206,36715400
2021-01-07,41.04151916503906,41.51326076463722,39.86216516604369,40.09803596584276,85393100
2021-01-08,41.27738952636719,42.45674351283482,40.56977713448661,41.98500191824777,105470300
2021-01-11,41.27738952636719,41.27738952636719,40.805647931780136,41.04151872907366,21078900
2021-01-12,41.51326370239258,41.98500533537431,40.80565125291998,41.27739288590171,21483200
2021-01-13,41.74913024902344,42.22087183375817,41.27738866428871,41.74913024902344,45098400
2021-01-14,43.16435623168945,43.40022703076972,41.74913143720783,41.9850022362881,70177700
2021-01-15,43.40023040771485,44.10784286001454,42.692617955415145,43.16435959028161,56119800
2021-01-18,43.87196731567383,44.107838107693574,43.16435493961457,43.16435493961457,19176400
2021-01-19,44.10783767700195,44.57957925643513,43.636096097568775,43.87196688728537,32239500
2021-01-20,45.28719711303711,45.523067931334175,44.107843021551766,44.34371383984883,34216600
2021-01-21,43.63610076904297,45.52306728878536,43.400229954075165,45.52306728878536,57934500
2021-01-22,43.87196731567383,44.107838107693574,43.16435493961457,43.636096523654075,25874300
2021-01-25,46.23067855834961,46.23067855834961,43.87197046863789,44.10784127760906,45440300
2021-01-26,44.10783767700195,45.99480399473465,43.636096097568775,45.99480399473465,91612000
2021-01-27,44.34370803833008,45.05132040064385,44.10783725089215,44.34370803833008,39553500
