Date,Close,High,Low,Open,Volume
2024-02-15,27.319351196289062,27.563273974827357,27.075428417750768,27.319351196289062,25598300
2024-02-16,27.075429916381836,27.319352708421313,26.587584332302885,27.075429916381836,48567600
2024-02-19,27.319351196289062,27.319351196289062,27.075428417750768,27.075428417750768,11211100
2024-02-20,27.075429916381836,27.319352708421313,27.075429916381836,27.319352708421313,19872100
2024-02-21,27.807199478149418,27.807199478149418,27.07543107082969,27.07543107082969,50155900
2024-02-22,29.270734786987305,29.270734786987305,28.051120837529503,28.295043627421062,118986800
2024-02-23,28.78289031982422,29.270735918465306,28.538967520503675,29.270735918465306,21845200
2024-02-27,28.53896713256836,28.78288992857322,28.295044336563503,28.78288992857322,23948500
2024-02-28,28.2950439453125,28.538966737944502,28.051121152680498,28.2950439453125,38351100
2024-02-29,27.807199478149418,28.295045083029223,27.563276675709503,28.295045083029223,103677100
2024-03-01,27.319351196289062,27.807196753365652,27.319351196289062,27.563273974827357,88260900
2024-03-04,27.075429916381836,27.807198292500264,27.075429916381836,27.319352708421313,58533600
2024-03-05,27.563276290893555,28.051121888962463,27.075430692824643,27.319353491859097,74223800
2024-03-06,28.896982192993164,29.390947700565697,28.156033931634365,28.40301668542063,55664500
2024-03-07,28.896982192993164,29.390947700565697,28.649999439206898,28.896982192993164,70026800
2024-03-08,28.649999618530273,28.89698237386243,28.403016863198115,28.649999618530273,34691400
2024-03-11,28.896982192993164,28.896982192993164,28.40301668542063,28.649999439206898,28275000
2024-03-12,28.896982192993164,28.896982192993164,28.896982192993164,28.896982192993164,0
2024-03-13,28.649999618530273,29.143965129194587,28.649999618530273,28.89698237386243,40388800
2024-03-14,28.649999618530273,28.89698237386243,28.403016863198115,28.649999618530273,30478000
2024-03-15,28.649999618530273,28.649999618530273,28.649999618530273,28.649999618530273,0
2024-03-18,28.649999618530273,28.89698237386243,28.403016863198115,28.89698237386243,35083400
2024-03-19,28.403017044067383,28.649999800972317,28.403017044067383,28.649999800972317,11404300
2024-03-20,28.403017044067383,28.403017044067383,28.403017044067383,28.403017044067383,0
2024-03-21,28.403017044067383,28.649999800972317,28.15603428716245,28.403017044067383,32116300
2024-03-22,28.403017044067383,28.403017044067383,28.403017044067383,28.403017044067383,0
2024-03-25,28.156034469604492,28.403017228109796,28.156034469604492,28.403017228109796,18330900
2024-03-26,28.156034469604492,28.156034469604492,28.156034469604492,28.156034469604492,0
2024-03-27,28.156034469604492,28.403017228109796,27.662068952593888,27.909051711099192,21267000
2024-03-28,28.156034469604492,28.156034469604492,28.156034469604492,28.156034469604492,0
2024-03-29,28.156034469604492,28.156034469604492,27.909051711099192,27.909051711099192,10864200
2024-04-01,28.156034469604492,28.403017228109796,27.909051711099192,28.156034469604492,21468100
2024-04-02,28.156034469604492,28.156034469604492,27.909051711099192,27.909051711099192,5653700
2024-04-03,27.9090518951416,28.156034655275597,27.9090518951416,27.9090518951416,22852100
2024-04-04,27.9090518951416,27.9090518951416,27.9090518951416,27.9090518951416,0
2024-04-05,27.9090518951416,28.156034655275597,27.66206913500761,27.9090518951416,26323900
2024-04-09,27.9090518951416,27.9090518951416,27.9090518951416,27.9090518951416,0
2024-04-10,27.9090518951416,27.9090518951416,27.9090518951416,27.9090518951416,0
2024-04-11,27.415084838867188,27.90905033145939,27.415084838867188,27.90905033145939,40665500
2024-04-17,27.415084838867188,27.66206758516329,26.921119346274985,27.66206758516329,59146200
2024-04-18,27.415084838867188,27.415084838867188,27.415084838867188,27.415084838867188,0
2024-04-19,27.415084838867188,27.415084838867188,27.415084838867188,27.415084838867188,0
2024-04-22,27.9090518951416,27.9090518951416,27.16810361473961,27.66206913500761,49869400
2024-04-23,27.66206741333008,27.90905015809195,27.66206741333008,27.66206741333008,28016800
2024-04-24,27.66206741333008,27.66206741333008,27.66206741333008,27.66206741333008,0
2024-04-25,28.403017044067383,28.403017044067383,27.90905153025751,27.90905153025751,86255300
2024-04-26,28.649999618530273,28.649999618530273,28.156034107865956,28.403016863198115,48279500
2024-04-29,28.403017044067383,28.649999800972317,28.15603428716245,28.649999800972317,38891500
2024-04-30,28.403017044067383,28.403017044067383,28.403017044067383,28.403017044067383,0
2024-05-02,28.403017044067383,28.649999800972317,28.403017044067383,28.403017044067383,18236900
2024-05-03,28.649999618530273,28.89698237386243,28.403016863198115,28.649999618530273,29999800
2024-05-07,28.649999618530273,28.649999618530273,28.649999618530273,28.649999618530273,0
2024-05-08,28.649999618530273,29.143965129194587,28.649999618530273,28.649999618530273,40749300
2024-05-09,28.896982192993164,28.896982192993164,28.40301668542063,28.649999439206898,43186200
2024-05-10,28.649999618530273,28.89698237386243,28.403016863198115,28.649999618530273,12434100
2024-05-13,28.896982192993164,29.14396494677943,28.40301668542063,28.649999439206898,45630700
2024-05-14,29.143964767456055,29.143964767456055,28.89698201518948,28.89698201518948,10410600
2024-05-15,29.143964767456055,29.143964767456055,29.143964767456055,29.143964767456055,0
2024-05-16,29.143964767456055,29.143964767456055,29.143964767456055,29.143964767456055,0
2024-05-17,28.896982192993164,28.896982192993164,28.649999439206898,28.649999439206898,12428100
2024-05-20,28.896982192993164,28.896982192993164,28.896982192993164,28.896982192993164,0
2024-05-21,28.403017044067383,28.649999800972317,28.15603428716245,28.649999800972317,21323200
2024-05-23,28.403017044067383,28.649999800972317,28.403017044067383,28.649999800972317,19299400
2024-05-24,28.403017044067383,28.403017044067383,28.403017044067383,28.403017044067383,0
2024-05-27,28.403017044067383,28.403017044067383,28.403017044067383,28.403017044067383,0
2024-05-28,27.9090518951416,28.403017415409593,27.9090518951416,28.156034655275597,27910900
2024-05-29,27.415084838867188,27.90905033145939,27.16810209257109,27.66206758516329,43268700
2024-05-30,27.415084838867188,27.415084838867188,27.415084838867188,27.415084838867188,0
2024-05-31,27.415084838867188,27.415084838867188,27.415084838867188,27.415084838867188,0
2024-06-04,26.921119689941406,27.16810243939041,26.4271541910434,26.674136940492403,39983100
2024-06-05,26.921119689941406,26.921119689941406,26.921119689941406,26.921119689941406,0
2024-06-06,27.168102264404297,27.41508501226252,26.92111951654608,27.168102264404297,55505100
2024-06-07,27.168102264404297,27.168102264404297,27.168102264404297,27.168102264404297,0
2024-06-10,26.427154541015625,26.92112004645517,26.427154541015625,26.674137293735395,23758600
2024-06-11,26.427154541015625,26.427154541015625,26.427154541015625,26.427154541015625,0
2024-06-12,26.921119689941406,27.415085188839413,26.674136940492403,26.921119689941406,44404700
2024-06-13,27.168102264404297,27.168102264404297,26.92111951654608,26.92111951654608,14430500
2024-06-14,26.921119689941406,26.921119689941406,26.674136940492403,26.921119689941406,12733000
2024-06-17,26.674137115478516,26.92111986654776,25.686206111201535,26.674137115478516,111397600
2024-06-18,26.674137115478516,26.674137115478516,26.674137115478516,26.674137115478516,0
2024-06-19,26.674137115478516,26.674137115478516,26.674137115478516,26.674137115478516,0
2024-06-20,25.686206817626953,26.180172333350548,25.439224059765156,25.686206817626953,47049900
2024-06-21,25.439224243164062,25.9331897624488,25.192241483521695,25.686207002806434,60221700
2024-06-24,25.439224243164062,25.439224243164062,25.439224243164062,25.439224243164062,0
2024-06-25,25.439224243164062,25.439224243164062,25.439224243164062,25.439224243164062,0
2024-06-26,25.439224243164062,25.439224243164062,25.439224243164062,25.439224243164062,0
2024-06-27,26.674137115478516,26.92111986654776,26.180171613340026,26.427154364409272,27434700
2024-06-28,26.427154541015625,26.92112004645517,26.18017178829585,26.674137293735395,39998100
2024-07-01,26.427154541015625,26.427154541015625,26.427154541015625,26.427154541015625,0
2024-07-02,26.427154541015625,26.427154541015625,26.427154541015625,26.427154541015625,0
2024-07-03,25.686206817626953,25.93318957548875,25.439224059765156,25.686206817626953,24927500
2024-07-04,26.180171966552734,26.180171966552734,25.68620645774985,25.68620645774985,36355700
2024-07-05,26.427154541015625,26.674137293735395,26.18017178829585,26.427154541015625,28685700
2024-07-08,26.180171966552734,26.427154720954174,25.93318921215129,26.180171966552734,28793000
2024-07-09,26.180171966552734,26.180171966552734,26.180171966552734,26.180171966552734,0
2024-07-10,26.180171966552734,26.180171966552734,26.180171966552734,26.180171966552734,0
2024-07-11,26.180171966552734,26.180171966552734,26.180171966552734,26.180171966552734,0
2024-07-12,26.180171966552734,26.180171966552734,26.180171966552734,26.180171966552734,0
2024-07-15,26.180171966552734,26.180171966552734,26.180171966552734,26.180171966552734,0
2024-07-16,26.180171966552734,26.427154720954174,25.93318921215129,26.180171966552734,29403400
2024-07-17,26.180171966552734,26.180171966552734,26.180171966552734,26.180171966552734,0
2024-07-18,26.427154541015625,26.674137293735395,25.93318903557608,26.18017178829585,43073000
2024-07-19,26.427154541015625,26.92112004645517,26.18017178829585,26.427154541015625,54680700
2024-07-23,26.427154541015625,26.92112004645517,26.427154541015625,26.674137293735395,52538500
2024-07-24,26.180171966552734,26.427154720954174,25.93318921215129,26.427154720954174,38587200
2024-07-25,25.933189392089844,26.180172148204985,25.686206635974703,25.933189392089844,37979200
2024-07-26,26.180171966552734,26.427154720954174,25.93318921215129,25.93318921215129,32787100
2024-07-30,26.180171966552734,26.180171966552734,26.180171966552734,26.180171966552734,0
2024-07-31,25.933189392089844,26.180172148204985,25.686206635974703,25.686206635974703,23736200
2024-08-01,25.686206817626953,25.93318957548875,25.686206817626953,25.93318957548875,17385300
2024-08-02,25.686206817626953,25.686206817626953,25.686206817626953,25.686206817626953,0
2024-08-05,25.686206817626953,25.93318957548875,25.19224130190336,25.439224059765156,59612300
2024-08-06,25.933189392089844,26.42715490432013,25.686206635974703,25.933189392089844,54246900
2024-08-07,26.674137115478516,26.92111986654776,26.427154364409272,26.427154364409272,45435200
2024-08-08,26.674137115478516,26.674137115478516,26.674137115478516,26.674137115478516,0
2024-08-09,27.415084838867188,27.90905033145939,27.16810209257109,27.16810209257109,69811100
2024-08-13,27.415084838867188,27.66206758516329,27.16810209257109,27.415084838867188,38664600
2024-08-14,26.674137115478516,27.415085368686253,26.427154364409272,27.16810261761701,59194800
2024-08-15,26.674137115478516,26.674137115478516,26.674137115478516,26.674137115478516,0
2024-08-16,25.933189392089844,26.180172148204985,25.43922387985956,25.933189392089844,63983400
2024-08-19,25.933189392089844,25.933189392089844,25.933189392089844,25.933189392089844,0
2024-08-20,26.921119689941406,26.921119689941406,25.93318869214539,26.180171441594396,51660600
2024-08-21,27.66206741333008,27.90905015809195,26.921119179044453,27.16810192380633,83731100
