Date,Close,High,Low,Open,Volume
2020-01-02,75.4533462524414,77.27149917418699,75.22607713722321,76.81696094375059,2756400
2020-01-03,75.22607421875,76.3624197507553,74.99880511234895,75.22607421875,3452000
2020-01-06,73.63520050048828,75.68062273661295,73.18066222579391,73.40793136314109,2486900
2020-01-07,75.68061828613281,75.68061828613281,74.08973441825614,74.77154179020329,3329100
2020-01-08,73.86246490478516,75.6806178870568,72.72611929086538,74.77154139592098,5154500
2020-01-09,73.63520050048828,75.45335359926577,73.63520050048828,74.9988153245714,4114700
2020-01-10,74.08973693847656,74.99881346532904,73.63519867505033,73.86246780676345,3565200
2020-01-13,73.86246490478516,74.77154139592098,73.1806575364333,74.54427227313703,2757900
2020-01-14,76.36243438720703,77.72604928697858,74.3170120375497,74.54428118751163,9155600
2020-01-15,77.27149963378906,77.27149963378906,75.68061581779929,76.13515405093922,5381200
2020-01-16,77.27149963378906,77.95330698349898,76.36242316750919,77.49876875035903,3317200
2020-01-17,78.18057250976562,78.86237982816475,77.04422697910043,77.4987651913665,4868700
2020-01-20,78.6351089477539,80.45326175579446,77.9533016447387,77.9533016447387,7712800
2020-01-21,79.54419708251953,81.13508102416992,78.86238967895507,79.08965881347656,6381500
2020-01-22,81.36234283447266,81.36234283447266,80.22599726415879,81.36234283447266,4087600
2020-01-23,82.49868774414062,82.95322596862624,80.45326573395532,81.36234218292657,8509000
2020-01-24,83.8623046875,83.8623046875,82.49868997713415,82.72595909552845,4990900
2020-01-27,80.4532699584961,83.63503769696769,79.31692433761337,83.1804994486146,6137600
2020-01-28,79.31690979003906,81.36233153247561,78.63510254256022,80.45325520250381,5902800
2020-01-29,81.58960723876953,81.58960723876953,79.0896471283894,79.77145443122035,3909200
2020-01-30,81.36234283447266,82.27141929072374,80.68053549228433,81.13507372040988,1630100
2020-01-31,80.68054962158203,82.72597200635454,80.68054962158203,81.81689539090009,3211800
2020-02-03,79.31690979003906,80.45325520250381,79.08964070754611,80.45325520250381,2298900
2020-02-04,80.68054962158203,80.90781877544563,79.77147300612758,79.77147300612758,1435000
2020-02-05,81.58960723876953,81.81687633971318,80.22599263310764,80.4532617340513,2083900
2020-02-06,80.22599029541016,82.04414304998036,79.77145210676761,81.36233576701653,1951600
2020-02-07,79.08965301513672,80.22599860443466,78.63511477941755,79.99872948657507,2094600
2020-02-11,78.6351089477539,79.77145445277925,77.72603254373362,79.77145445277925,1578100
2020-02-12,81.13507080078125,81.13507080078125,78.40784153016676,78.86237974193584,2926500
2020-02-13,81.81689453125,82.27143283420138,80.90781792534722,81.13508707682291,2767100
2020-02-14,83.8623046875,85.45318851626016,82.27142085873983,82.27142085873983,5883900
2020-02-17,82.7259521484375,84.31683584359976,81.58960665189302,83.86229764498196,3264200
2020-02-18,81.81689453125,84.08958604600694,81.5896253797743,82.72597113715277,1985500
2020-02-19,81.13507080078125,82.95322364785758,79.99872527135855,82.04414722431942,2585100
2020-02-20,79.54419708251953,83.18050323486328,79.08965881347656,83.18050323486328,3614000
2020-02-21,75.4533462524414,79.08965209593256,74.54426979156862,79.08965209593256,12116600
2020-02-24,68.40800476074219,74.5442709685164,68.40800476074219,73.18065625567769,8103700
2020-02-25,69.54434204101562,72.04430204902599,61.58992383370992,68.4079965828291,17767700
2020-02-26,66.13530731201172,68.40799828493309,65.22623092284317,67.2716527984724,9203300
2020-02-27,67.27165222167969,68.63526679374075,65.45349945893159,66.13530674496212,7012300
2020-02-28,65.22624206542969,67.04439515436152,63.180819840381375,63.40808897649785,6196400
2020-03-02,63.180816650390625,66.36258439537433,62.49900927646554,66.13531527073263,6545700
2020-03-03,66.8171157836914,67.7261921889117,64.3171556693356,65.2262320745559,7080800
2020-03-04,66.3625717163086,66.81710987874906,65.45349539142765,66.13530263508835,3305100
2020-03-05,71.13522338867188,71.58976155728959,67.27164895542133,67.49891803973019,9930000
2020-03-06,69.01179504394531,70.16583843932902,68.31936900671509,70.16583843932902,4498600
2020-03-09,65.5496597290039,67.8577463391801,64.16480776289819,67.8577463391801,5839600
2020-03-10,67.85774993896484,69.70421932505913,66.24208922613235,66.47289789939414,4124500
2020-03-11,66.2420883178711,69.93502703942488,65.31885363748265,67.62694033845376,5896600
2020-03-12,54.47084426879883,63.70319075503592,53.54760962017512,61.8567214577885,7798700
2020-03-13,54.701656341552734,56.08650840083255,44.31526589695411,46.1617353093272,19276000
2020-03-16,50.54710388183594,54.701660365274506,48.00820825306792,50.777912575360304,5085400
2020-03-17,49.62385940551758,52.39356318629065,49.62385940551758,50.31628535071084,6041000
2020-03-18,49.39305877685547,51.93195432146019,48.23901534748968,51.70114563558703,5084700
2020-03-19,54.932464599609375,55.39408194918592,45.469308933290115,48.008204355961134,8440100
2020-03-20,63.01077651977539,63.01077651977539,57.00975018455868,59.08702853136447,8121100
2020-03-23,54.00922775268555,59.779444392929726,54.00922775268555,59.087018396100426,5842000
2020-03-24,51.70113754272461,58.856205684798105,50.31628564425877,58.856205684798105,8982900
2020-03-25,54.47084426879883,58.62540018760552,52.85518363370734,54.70165293095476,8687500
2020-03-26,54.00922775268555,56.086505743173454,52.85518442463671,52.85518442463671,5918800
2020-03-27,55.85570526123047,57.2405574577899,55.39408786237732,55.39408786237732,3799400
2020-03-30,54.932464599609375,54.932464599609375,54.932464599609375,54.932464599609375,132900
2020-03-31,58.62540817260742,59.087025559793304,54.93246907512034,54.93246907512034,4580600
2020-04-01,56.778934478759766,59.548638599674874,56.54812580201684,58.8562125694461,3772300
2020-04-02,60.01025390625,60.93348858173077,56.77893254206731,57.24054987980769,5362400
2020-04-03,59.31782531738281,61.16429458796282,58.856207999737805,60.01025129385032,2439000
2020-04-07,66.47289276123047,66.93451007207234,61.164293686548866,61.85671965281168,6079100
2020-04-08,64.16481018066406,66.47289687781026,63.70319284123483,66.47289687781026,3411500
2020-04-09,64.16481018066406,66.01127953838102,63.70319284123483,65.54966219895178,5000300
2020-04-10,64.62642669677734,65.31885269709996,63.93400069645473,63.93400069645473,2935100
2020-04-13,66.2420883178711,66.4728969879682,64.16481028699708,64.85723629728842,2539700
2020-04-14,67.39612579345703,69.47340364325537,66.93450849350184,68.3193603933674,5417000
2020-04-15,65.5496597290039,68.31936366121533,65.31885106798629,66.703703034092,2324700
2020-04-16,65.08804321289062,66.24208653226812,64.16480855738862,65.78046920451712,3169900
2020-04-17,68.5501708984375,69.47340552333227,66.47289299242425,66.47289299242425,5292200
2020-04-20,71.78150939941406,72.93555295889017,68.55018743288095,69.0118048566714,5821000
