Date,Close,High,Low,Open,Volume
2020-01-02,4.888604164123535,5.0775355388794114,4.841371095210602,5.053919004422945,10778000
2020-01-03,4.864987850189209,5.00668661290306,4.864987850189209,4.864987850189209,9647000
2020-01-06,4.7469048500061035,4.841370526283026,4.6288226420479806,4.817753994601826,6337000
2020-01-07,4.7232890129089355,4.841371238231659,4.6996724777548025,4.770522083217202,6354000
2020-01-08,4.652439117431641,4.699671729774619,4.581589523245368,4.605206054640792,6263000
2020-01-09,5.006686210632324,5.053918827443323,4.770521775233591,4.770521775233591,12328000
2020-01-10,5.053919315338135,5.172001544436913,5.0066866939673975,5.148385008527566,6004000
2020-01-13,5.172001361846924,5.195617896922523,5.030302601841267,5.101152207068066,12391000
2020-01-14,4.864987850189209,5.266467152355845,4.817754779135276,5.219234531749861,14973000
2020-01-15,4.912220001220703,4.912220001220703,4.817754318591056,4.912220001220703,5527000
2020-01-16,4.81775426864624,4.912219950296578,4.746905120020462,4.912219950296578,6710000
2020-01-17,4.98306941986084,5.053918566645256,4.817754143433348,4.8649872082548855,19210000
2020-01-20,5.006686210632324,5.053918827443323,4.935836609743956,5.006686210632324,6211000
2020-01-21,5.053919315338135,5.053919315338135,4.98307015805805,5.053919315338135,7204000
2020-01-22,5.290083408355713,5.290083408355713,5.03030243218176,5.03030243218176,13988000
2020-01-23,5.053919315338135,5.313700309445039,5.0066866939673975,5.242851152164954,13915000
2020-01-24,5.0775346755981445,5.148383816473862,5.006685534722428,5.101151206039335,5354000
2020-01-27,5.124768257141113,5.148384339533772,5.006686043386229,5.030302125778888,15601000
2020-01-28,4.7232890129089355,5.101152224031239,4.676055942600669,5.101152224031239,14156000
2020-01-29,4.912220001220703,5.006686134298256,4.723288635961409,4.770521702500186,8648000
2020-01-30,4.912220001220703,4.983069601028868,4.794137785321667,4.864987385129832,9562000
2020-01-31,5.219233989715576,5.219233989715576,4.817754278795954,4.817754278795954,13188000
2020-02-03,5.1483845710754395,5.195617638880796,5.077535419815323,5.172001104978118,6970000
2020-02-04,5.195617198944092,5.195617198944092,5.077534989877181,5.172000667041134,7844000
2020-02-05,5.266467094421387,5.2900836296885565,5.148384868533482,5.195617939067821,9306000
2020-02-06,5.337316513061523,5.5026313532388,5.219234291314357,5.219234291314357,14945000
2020-02-07,5.337316513061523,5.408165665930652,5.290083444183485,5.337316513061523,9303000
2020-02-11,5.360933303833008,5.4081659245215405,5.313700232696525,5.360933303833008,3748000
2020-02-12,5.479014873504639,5.502630955789966,5.337316127553193,5.337316127553193,6212000
2020-02-13,5.573480606079102,5.620713221539086,5.384548792895463,5.479014924711232,12298000
2020-02-14,5.573480606079102,5.644329754493029,5.573480606079102,5.573480606079102,6899000
2020-02-17,5.715179443359375,5.715179443359375,5.549864160526239,5.549864160526239,7168000
2020-02-18,5.172001361846924,5.667946796642752,5.124768742143665,5.644330261567153,16855000
2020-02-19,5.313699722290039,5.337316255589799,5.077535290188259,5.195617506239149,12121000
2020-02-20,5.360933303833008,5.4317824600897815,5.290083697128284,5.4317824600897815,4854000
2020-02-21,5.408164978027344,5.45539804089747,5.313699302734963,5.313699302734963,8807000
2020-02-24,5.0775346755981445,5.360932139996717,5.053918145156955,5.360932139996717,9487000
2020-02-25,5.219233989715576,5.337316204639241,5.00668609294256,5.101151774791911,7660000
2020-02-26,5.1483845710754395,5.29008332404359,5.077535419815323,5.242850706686152,5068000
2020-02-27,5.124768257141113,5.266466553288655,5.006686043386229,5.266466553288655,6848000
2020-02-28,4.885384559631348,5.031946189601604,4.763249945640564,4.90981157561082,7777000
2020-03-02,4.885384559631348,5.129653787612916,4.71439591368162,4.983092157642659,4697000
2020-03-03,4.7876763343811035,4.983091504802162,4.714395296043318,4.885383919591632,6057000
2020-03-04,4.860957622528076,5.00751925487651,4.763250022931315,4.860957622528076,5562000
2020-03-05,4.885384559631348,5.031946189601604,4.763249945640564,4.787676961620036,7485000
2020-03-06,4.714395999908447,4.787677049187183,4.6655424329625435,4.738823016334693,7413000
2020-03-09,4.470126152038574,4.983091562741326,4.396845578755262,4.860956963331458,8385000
2020-03-10,4.518980979919434,4.543407997316535,4.347992324046326,4.39684635884053,7819000
2020-03-11,4.225857257843018,4.494553489095208,4.177003694101336,4.4456999253535265,7961000
2020-03-12,3.5174765586853027,3.9083073909629023,3.4197689670925393,3.73731898919893,12685000
2020-03-13,3.3953421115875244,3.615184552387693,2.638107658929034,2.735815255093587,12287000
2020-03-16,3.0533649921417236,3.3709149979151154,2.8823765991724395,3.1754995918273927,8464000
2020-03-17,2.9312307834625244,3.199927031794573,2.882376983662141,2.9556577998393623,8990000
2020-03-18,3.077792167663574,3.199926773793823,2.931230547125966,2.980084342987411,6711000
2020-03-19,3.224353551864624,3.224353551864624,2.9556575584319815,2.9556575584319815,6153000
2020-03-20,3.46862268447876,3.5907572876854292,3.3464880812720903,3.3464880812720903,11588000
2020-03-23,3.077792167663574,3.44419598605432,3.0533651532562147,3.297634365516712,8633000
2020-03-24,3.00451135635376,3.2243535541307264,2.9312305461103465,3.175499758286209,10140000
2020-03-25,3.2487804889678955,3.3220612974166825,3.102218872070322,3.3220612974166825,5035000
2020-03-26,3.2487804889678955,3.2976342836159973,3.1266458858710067,3.1266458858710067,4683000
2020-03-27,3.3953421115875244,3.4441961426230847,3.3220615309407524,3.419769127105305,6020000
2020-03-30,3.2976343631744385,3.2976343631744385,3.2976343631744385,3.2976343631744385,562000
2020-03-31,3.32206130027771,3.4441959034797835,3.297634286455988,3.297634286455988,7845000
2020-04-01,3.32206130027771,3.4930496981699597,3.297634286455988,3.32206130027771,10630000
2020-04-02,3.32206130027771,3.419768889658062,3.297634286455988,3.3709150949678857,6234000
2020-04-03,3.273207426071167,3.3709152529849997,3.2487806440576685,3.322061456004723,4660000
2020-04-07,3.590757369995117,3.63961116580699,3.4197689681769257,3.517476559800671,15336000
2020-04-08,3.566330671310425,3.590757453306465,3.4686228444664264,3.590757453306465,7741000
2020-04-09,3.664037942886353,3.8105995537831103,3.639610930085807,3.7128917355341855,12305000
2020-04-10,3.7128920555114746,3.8105998821808664,3.6640382586534184,3.7128920555114746,7632000
2020-04-13,3.6884653568267822,3.737319154787721,3.615184543408732,3.664038341369671,6548000
2020-04-14,3.8594539165496826,3.883880700005295,3.737319300411739,3.737319300411739,14149000
2020-04-15,3.7617459297180176,3.95716158707491,3.712892131855437,3.859453758396464,13291000
2020-04-16,3.737318992614746,3.835026584296811,3.7128919782175926,3.835026584296811,6886000
2020-04-17,3.835026502609253,3.835026502609253,3.712891899131549,3.8105997216856737,6663000
2020-04-20,3.981588125228882,4.054869171243831,3.8350267320588327,3.8350267320588327,13947000
2020-04-21,3.9083075523376465,3.9815881325813502,3.786172941327095,3.9083075523376465,10231000
2020-04-22,3.9083075523376465,4.006015147964774,3.9083075523376465,3.93273456772107,18623000
2020-04-23,3.932734489440918,4.0304420831232,3.932734489440918,3.932734489440918,15402000
2020-04-24,3.810599803924561,3.981587972939624,3.786172789520538,3.981587972939624,10274000
2020-04-27,4.054869174957275,4.128149755132769,3.8594537509316327,3.883880533339036,19420000
2020-04-28,4.225857257843018,4.494553489095208,4.054869085887301,4.152576679277218,27965000
2020-04-29,4.396846294403076,4.470126879613821,4.299138692153217,4.323565709192331,13454000
2020-04-30,4.3724188804626465,4.494553488664992,4.274711287082082,4.470126473843211,17042000
2020-05-05,4.250284194946289,4.323565238078625,4.177003617720501,4.2991382237011795,8038000
2020-05-07,4.3724188804626465,4.470126473843211,4.250284272260301,4.274711287082082,13937000
2020-05-08,4.470126152038574,4.543407191228409,4.421272591818541,4.470126152038574,12923000
2020-05-11,4.494553565979004,4.567834611704904,4.470126550737037,4.494553565979004,7581000
2020-05-12,4.763249397277832,5.129653197068434,4.51898019741743,4.51898019741743,37128000
2020-05-13,5.080799102783203,5.178507154145837,4.787676346414855,4.787676346414855,27186000
2020-05-14,5.422776699066162,5.447203247569318,5.031945866230544,5.0563728806402475,18240000
2020-05-15,5.764753818511963,5.764753818511963,5.447203545623534,5.471630561369809,27840000
2020-05-18,5.764753818511963,6.033450059907842,5.764753818511963,5.86246141559049,13013000
2020-05-19,5.715899467468262,5.911315116607048,5.618191875852143,5.911315116607048,15433000
2020-05-20,5.740326404571533,5.789180432675185,5.7158993905197075,5.764753418623359,10666000
2020-05-21,5.715899467468262,5.789180510610262,5.715899467468262,5.715899467468262,10199000
2020-05-22,5.740326404571533,5.789180432675185,5.642618814270773,5.642618814270773,5452000
2020-05-25,5.862461566925049,5.862461566925049,5.667046367723515,5.813607534171372,3810000
2020-05-26,5.789180755615234,5.960168931703227,5.789180755615234,5.960168931703227,6531000
2020-05-27,5.740326404571533,5.862461008924119,5.691472376467883,5.862461008924119,4374000
2020-05-28,5.569337844848633,5.813607056743863,5.569337844848633,5.813607056743863,4851000
2020-05-29,5.373922348022461,5.642618558604888,5.080799124494991,5.5693375197697605,13166000
2020-06-01,5.349495887756348,5.520484530130681,5.276215307256815,5.373922903225048,7548000
2020-06-02,5.5449113845825195,5.5449113845825195,5.373922747173469,5.4227767766922135,5669000
2020-06-04,5.447203636169434,5.764753914336328,5.398350069771391,5.764753914336328,15704000
2020-06-05,5.422776699066162,5.496057276388726,5.325068641427347,5.496057276388726,7674000
2020-06-08,5.325068950653076,5.447203563887381,5.276215384903299,5.373922982309429,13636000
2020-06-09,5.349495887756348,5.544911545599382,5.349495887756348,5.349495887756348,13117000
2020-06-10,5.5449113845825195,5.5449113845825195,5.276215154042535,5.398349761932841,17011000
2020-06-11,5.69147253036499,5.69147253036499,5.471630329767123,5.569337922709892,20090000
2020-06-12,5.618192195892334,5.618192195892334,5.447203551393851,5.569338164348031,12079000
2020-06-15,5.398349761962891,5.544911384613385,5.227361124552889,5.471630340334861,8500000
2020-06-16,5.22736120223999,5.715899641064412,5.178507637901485,5.715899641064412,13842000
2020-06-17,5.202934265136719,5.276215311603186,5.0807996535991755,5.0807996535991755,12495000
2020-06-18,5.276215076446533,5.349495653740376,5.129653455952301,5.129653455952301,7600000
2020-06-19,5.105226516723633,5.300642168895505,5.105226516723633,5.300642168895505,10697000
2020-06-22,5.22736120223999,5.22736120223999,5.080799577411352,5.129653607656419,12428000
2020-06-23,5.1785078048706055,5.300642418514661,5.154080788960479,5.276215402604535,5365000
2020-06-24,5.276215076446533,5.4472032454343475,5.154080470352431,5.202934033246143,21632000
2020-06-25,5.276215076446533,5.349495653740376,5.129653455952301,5.1785074847525605,11841000
2020-06-26,5.276215076446533,5.300642090846663,5.227361047646273,5.276215076446533,6940000
2020-06-29,5.2517876625061035,5.2517876625061035,5.080799040620044,5.202933637422511,19405000
2020-06-30,5.2517876625061035,5.300641687589695,5.080799040620044,5.2762146750479,50468000
2020-07-01,5.667045593261719,5.6914721403938255,5.276214782363234,5.276214782363234,30456000
2020-07-02,5.667045593261719,5.715899153432454,5.618191567184462,5.667045593261719,6289000
2020-07-03,5.715899467468262,5.740326481848928,5.64261889023281,5.715899467468262,8496000
2020-07-07,5.838034152984619,6.0578763535919835,5.789180589464402,5.789180589464402,30261000
2020-07-08,5.740326404571533,5.91131503702777,5.740326404571533,5.862461008924119,9787000
2020-07-09,5.911314964294434,5.984595539641718,5.764753347693329,5.789180361444602,23371000
2020-07-10,6.790684223175049,6.790684223175049,5.960168956916503,5.960168956916503,82783000
2020-07-13,7.645626068115234,7.743334124603764,6.790683835186401,6.8151108493085335,94474000
2020-07-14,7.425784111022949,8.08531071803663,7.230368923590723,8.06088416903752,68394000
2020-07-15,7.621199607849121,7.645626156346595,7.401356944119464,7.547918564637053,34755000
2020-07-16,7.621199607849121,7.645626156346595,7.425783958523487,7.621199607849121,20516000
2020-07-17,7.621199607849121,7.816614791268207,7.547918564637053,7.621199607849121,45872000
2020-07-20,7.792187690734863,7.792187690734863,7.54791848120771,7.645626071837263,28289000
2020-07-21,8.256299018859863,8.74483743337007,7.889895207977209,7.914322687790565,80339000
2020-07-22,8.524995803833008,8.964680195579101,8.378433718708918,8.451714295364418,90425000
2020-07-23,8.500568389892578,8.695983573099044,8.42728781266679,8.451714361137688,26940000
2020-07-24,8.793692588806152,9.13566989554056,8.549423350228205,8.647131418384662,61567000
